Unnamed: 0,Year,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Attendance,Home Team Initials,Away Team Initials,Date,month,year,time,Home_Team_Avg_Goals_Scored,Away_Team_Avg_Goals_Scored,Home_Team_Win_Rate,Away_Team_Win_Rate,Head_to_Head_Wins,Is_Home_Advantage,Result
223,1970.0,Group 1,Estadio Azteca,Mexico City ,Mexico,1.0,0.0,Belgium,108192.0,MEX,BEL,11.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
224,1970.0,Quarter-finals,Luis Dosal,Toluca ,Italy,,1.0,Mexico,26851.0,ITA,MEX,14.0,6.0,1970.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
225,1970.0,Quarter-finals,Nou Camp - Estadio Le�n,Leon ,Germany FR,3.0,2.0,England,23357.0,FRG,ENG,14.0,6.0,1970.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
226,1970.0,Quarter-finals,Jalisco,Guadalajara ,Brazil,,2.0,Peru,54233.0,BRA,PER,14.0,6.0,1970.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
227,1970.0,Quarter-finals,Estadio Azteca,Mexico City ,Uruguay,1.0,0.0,Soviet Union,26085.0,URU,URS,14.0,6.0,1970.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
228,1970.0,Semi-finals,Jalisco,Guadalajara ,Brazil,3.0,1.0,Uruguay,51261.0,BRA,URU,17.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
229,1970.0,Semi-finals,Estadio Azteca,Mexico City ,Italy,,3.0,Germany FR,102444.0,ITA,FRG,17.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
230,1970.0,Match for third place,Estadio Azteca,Mexico City ,Germany FR,1.0,0.0,Uruguay,104403.0,FRG,URU,20.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
231,1970.0,Final,Estadio Azteca,Mexico City ,Brazil,,1.0,Italy,107412.0,BRA,ITA,21.0,6.0,1970.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
232,1974.0,Group 2,Waldstadion,Frankfurt/Main ,Brazil,0.0,0.0,Yugoslavia,62000.0,BRA,YUG,13.0,6.0,1974.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
233,1974.0,Group 1,Olympiastadion,Berlin West ,Germany FR,1.0,0.0,Chile,81100.0,FRG,CHI,14.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
234,1974.0,Group 1,Volksparkstadion,Hamburg ,German DR,2.0,0.0,Australia,17000.0,GDR,AUS,14.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
235,1974.0,Group 2,Westfalenstadion,Dortmund ,Zaire,0.0,2.0,Scotland,27000.0,ZAI,SCO,14.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
236,1974.0,Group 3,Niedersachsenstadion,Hanover ,Uruguay,0.0,2.0,Netherlands,55100.0,URU,NED,15.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
237,1974.0,Group 3,Rheinstadion,D�Sseldorf ,Sweden,0.0,0.0,Bulgaria,23800.0,SWE,BUL,15.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
238,1974.0,Group 4,Olympiastadion,Munich ,Italy,3.0,1.0,Haiti,53000.0,ITA,HAI,15.0,6.0,1974.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
239,1974.0,Group 4,Neckarstadion,Stuttgart ,Poland,3.0,2.0,Argentina,32700.0,POL,ARG,15.0,6.0,1974.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
240,1974.0,Group 1,Volksparkstadion,Hamburg ,Australia,0.0,3.0,Germany FR,53300.0,AUS,FRG,18.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
241,1974.0,Group 2,Waldstadion,Frankfurt/Main ,Scotland,0.0,0.0,Brazil,62000.0,SCO,BRA,18.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
242,1974.0,Group 1,Olympiastadion,Berlin West ,Chile,1.0,1.0,German DR,28300.0,CHI,GDR,18.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
243,1974.0,Group 2,Parkstadion,Gelsenkirchen ,Yugoslavia,,0.0,Zaire,31700.0,YUG,ZAI,18.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
244,1974.0,Group 3,Westfalenstadion,Dortmund ,Netherlands,0.0,0.0,Sweden,53700.0,NED,SWE,19.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
245,1974.0,Group 3,Niedersachsenstadion,Hanover ,Bulgaria,1.0,1.0,Uruguay,13400.0,BUL,URU,19.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
246,1974.0,Group 4,Olympiastadion,Munich ,Haiti,0.0,,Poland,25300.0,HAI,POL,19.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Draw
247,1974.0,Group 4,Neckarstadion,Stuttgart ,Argentina,1.0,1.0,Italy,70100.0,ARG,ITA,19.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
248,1974.0,Group 2,Waldstadion,Frankfurt/Main ,Scotland,1.0,1.0,Yugoslavia,56000.0,SCO,YUG,22.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
249,1974.0,Group 1,Olympiastadion,Berlin West ,Australia,0.0,0.0,Chile,17400.0,AUS,CHI,22.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
250,1974.0,Group 2,Parkstadion,Gelsenkirchen ,Zaire,0.0,3.0,Brazil,36200.0,ZAI,BRA,22.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
251,1974.0,Group 1,Volksparkstadion,Hamburg ,German DR,1.0,0.0,Germany FR,60200.0,GDR,FRG,22.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
252,1974.0,Group 3,Westfalenstadion,Dortmund ,Bulgaria,1.0,4.0,Netherlands,53300.0,BUL,NED,23.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
253,1974.0,Group 4,Olympiastadion,Munich ,Argentina,,1.0,Haiti,25900.0,ARG,HAI,23.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
254,1974.0,Group 3,Rheinstadion,D�Sseldorf ,Sweden,3.0,0.0,Uruguay,28300.0,SWE,URU,23.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
255,1974.0,Group 4,Neckarstadion,Stuttgart ,Poland,2.0,1.0,Italy,70100.0,POL,ITA,23.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
256,1974.0,Group B,Rheinstadion,D�Sseldorf ,Yugoslavia,0.0,2.0,Germany FR,67385.0,YUG,FRG,26.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
257,1974.0,Group A,Niedersachsenstadion,Hanover ,Brazil,1.0,0.0,German DR,59863.0,BRA,GDR,26.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
258,1974.0,Group A,Parkstadion,Gelsenkirchen ,Netherlands,,0.0,Argentina,56548.0,NED,ARG,26.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
259,1974.0,Group B,Neckarstadion,Stuttgart ,Sweden,0.0,1.0,Poland,44955.0,SWE,POL,26.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
260,1974.0,Group A,Niedersachsenstadion,Hanover ,Argentina,1.0,2.0,Brazil,39400.0,ARG,BRA,30.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
261,1974.0,Group B,Waldstadion,Frankfurt/Main ,Poland,2.0,1.0,Yugoslavia,58000.0,POL,YUG,30.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
262,1974.0,Group A,Parkstadion,Gelsenkirchen ,German DR,0.0,2.0,Netherlands,68348.0,GDR,NED,30.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
263,1974.0,Group B,Rheinstadion,D�Sseldorf ,Germany FR,,2.0,Sweden,67800.0,FRG,SWE,30.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
264,1974.0,Group B,Waldstadion,Frankfurt/Main ,Poland,0.0,1.0,Germany FR,62000.0,POL,FRG,3.0,7.0,1974.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
265,1974.0,Group A,Westfalenstadion,Dortmund ,Netherlands,2.0,0.0,Brazil,53700.0,NED,BRA,3.0,7.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
266,1974.0,Group A,Parkstadion,Gelsenkirchen ,Argentina,1.0,1.0,German DR,54254.0,ARG,GDR,3.0,7.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
267,1974.0,Group B,Rheinstadion,D�Sseldorf ,Sweden,2.0,1.0,Yugoslavia,41300.0,SWE,YUG,3.0,7.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
268,1974.0,Match for third place,Olympiastadion,Munich ,Brazil,0.0,1.0,Poland,77100.0,BRA,POL,6.0,7.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
269,1974.0,Final,Olympiastadion,Munich ,Netherlands,1.0,2.0,Germany FR,78200.0,NED,FRG,7.0,7.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
270,1978.0,Group 2,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Germany FR,0.0,0.0,Poland,67579.0,FRG,POL,1.0,6.0,1978.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
271,1978.0,Group 1,Estadio Jos� Mar�a Minella,Mar Del Plata ,Italy,2.0,1.0,France,42373.0,ITA,FRA,2.0,6.0,1978.0,13:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
272,1978.0,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Tunisia,3.0,1.0,Mexico,17396.0,TUN,MEX,2.0,6.0,1978.0,16:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
273,1978.0,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,2.0,1.0,Hungary,71615.0,ARG,HUN,2.0,6.0,1978.0,19:15:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
274,1978.0,Group 3,Estadio Jos� Mar�a Minella,Mar Del Plata ,Sweden,1.0,1.0,Brazil,32569.0,SWE,BRA,3.0,6.0,1978.0,13:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
275,1978.0,Group 3,Jose Amalfitani,Buenos Aires ,Austria,2.0,1.0,Spain,40841.0,AUT,ESP,3.0,6.0,1978.0,13:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
276,1978.0,Group 4,Estadio Ol�mpico Chateau Carreras,Cordoba ,Peru,3.0,1.0,Scotland,37927.0,PER,SCO,3.0,6.0,1978.0,16:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
277,1978.0,Group 4,San Martin,Mendoza ,Netherlands,3.0,0.0,IR Iran,33431.0,NED,IRN,3.0,6.0,1978.0,16:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
278,1978.0,Group 1,Estadio Jos� Mar�a Minella,Mar Del Plata ,Italy,3.0,1.0,Hungary,26533.0,ITA,HUN,6.0,6.0,1978.0,13:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
279,1978.0,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Poland,1.0,0.0,Tunisia,9624.0,POL,TUN,6.0,6.0,1978.0,16:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
280,1978.0,Group 2,Estadio Ol�mpico Chateau Carreras,Cordoba ,Germany FR,,0.0,Mexico,35258.0,FRG,MEX,6.0,6.0,1978.0,16:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
281,1978.0,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,2.0,1.0,France,71666.0,ARG,FRA,6.0,6.0,1978.0,19:15:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
282,1978.0,Group 3,Estadio Jos� Mar�a Minella,Mar Del Plata ,Brazil,0.0,0.0,Spain,34771.0,BRA,ESP,7.0,6.0,1978.0,13:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
283,1978.0,Group 3,Jose Amalfitani,Buenos Aires ,Austria,1.0,0.0,Sweden,41424.0,AUT,SWE,7.0,6.0,1978.0,13:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
284,1978.0,Group 4,Estadio Ol�mpico Chateau Carreras,Cordoba ,Scotland,1.0,1.0,IR Iran,7938.0,SCO,IRN,7.0,6.0,1978.0,16:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
285,1978.0,Group 4,San Martin,Mendoza ,Netherlands,0.0,0.0,Peru,28125.0,NED,PER,7.0,6.0,1978.0,16:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
286,1978.0,Group 1,Estadio Jos� Mar�a Minella,Mar Del Plata ,France,3.0,1.0,Hungary,23127.0,FRA,HUN,10.0,6.0,1978.0,15:10:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
287,1978.0,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Poland,3.0,1.0,Mexico,22651.0,POL,MEX,10.0,6.0,1978.0,16:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
288,1978.0,Group 2,Estadio Ol�mpico Chateau Carreras,Cordoba ,Germany FR,0.0,0.0,Tunisia,30667.0,FRG,TUN,10.0,6.0,1978.0,16:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
289,1978.0,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Italy,1.0,0.0,Argentina,71712.0,ITA,ARG,10.0,6.0,1978.0,19:15:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
290,1978.0,Group 3,Estadio Jos� Mar�a Minella,Mar Del Plata ,Brazil,1.0,0.0,Austria,35221.0,BRA,AUT,11.0,6.0,1978.0,13:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
291,1978.0,Group 3,Jose Amalfitani,Buenos Aires ,Spain,1.0,0.0,Sweden,42132.0,ESP,SWE,11.0,6.0,1978.0,13:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
292,1978.0,Group 4,Estadio Ol�mpico Chateau Carreras,Cordoba ,Peru,,1.0,Iran,21262.0,PER,IRN,11.0,6.0,1978.0,16:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
293,1978.0,Group 4,San Martin,Mendoza ,Scotland,3.0,2.0,Netherlands,35130.0,SCO,NED,11.0,6.0,1978.0,16:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
294,1978.0,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Germany FR,0.0,0.0,Italy,67547.0,FRG,ITA,14.0,6.0,1978.0,13:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
295,1978.0,Group A,Estadio Ol�mpico Chateau Carreras,Cordoba ,Netherlands,,1.0,Austria,25050.0,NED,AUT,14.0,6.0,1978.0,13:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
296,1978.0,Group B,San Martin,Mendoza ,Brazil,3.0,0.0,Peru,31278.0,BRA,PER,14.0,6.0,1978.0,16:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
